repair_id,bic_id_repair,user_id_repair,report_date,op_id_repair,STATION_id_repair,repair_date,repair_status
8001164,5000763,1000815,2021/02/20 12:53:03,3000016,4000017,2020-12-06 11:08:59,1
8001165,5000448,1000995,2020/12/16 07:01:02,3000032,4000075,2021-02-11 02:32:57,1
8001166,5000026,1000742,2021/01/06 18:28:59,3000032,4000074,,0
8001167,5000243,1000955,2021/01/11 15:19:37,3000036,4000001,2021-02-16 02:55:37,1
8001168,5000509,1000398,2020/12/21 02:44:15,3000001,4000028,2021-01-01 08:07:21,1
8001169,5000253,1000987,2021/02/06 22:47:02,3000015,4000063,2021-01-24 21:47:05,1
8001170,5000349,1000979,2021/02/18 00:44:56,3000001,4000028,2020-12-09 19:03:27,1
8001171,5000689,1000328,2021/01/29 22:21:50,3000014,4000099,2021-02-16 03:57:26,1
8001172,5000388,1000184,2020/12/16 16:00:38,3000029,4000005,2021-02-01 04:22:31,1
8001173,5000471,1000934,2021/02/05 07:11:56,3000035,4000013,2021-01-07 19:32:39,1
8001174,5000029,1000220,2020/12/02 20:46:37,3000017,4000096,,0
8001175,5000158,1000346,2020/12/07 22:18:11,3000037,4000019,2021-02-21 02:27:40,1
8001176,5000713,1000370,2021/01/19 12:38:47,3000040,4000003,2020-12-26 05:50:42,1
8001177,5000046,1000225,2021/01/30 10:11:15,3000036,4000050,2020-12-02 07:51:50,1
8001178,5000321,1000839,2021/01/04 17:14:32,3000024,4000073,2020-12-14 07:59:12,1
8001179,5000011,1000895,2020/12/03 10:35:38,3000037,4000058,,0
8001180,5000859,1000411,2021/02/17 23:42:22,3000008,4000051,2020-12-20 02:17:29,1
8001181,5000356,1000420,2021/01/25 09:15:00,3000014,4000099,2021-01-18 04:35:30,1
8001182,5000151,1000629,2021/01/06 07:18:17,3000005,4000021,2021-01-15 14:37:48,1
8001183,5000165,1000844,2021/02/14 23:26:05,3000018,4000054,2020-12-19 16:30:05,1
8001184,5000143,1000811,2021/01/22 08:48:52,3000038,4000046,2021-01-20 17:10:47,1
8001185,5000700,1000459,2021/01/22 11:44:33,3000039,4000086,2021-01-18 14:22:16,1
8001186,5000108,1000691,2021/01/14 12:59:47,3000015,4000032,2021-01-12 23:46:05,1
8001187,5000313,1000794,2021/02/16 13:42:53,3000035,4000069,2021-01-09 16:07:48,1
8001188,5000156,1000119,2021/01/24 16:09:51,3000039,4000086,2021-02-06 14:55:29,1
8001189,5000756,1000571,2021/02/10 05:27:19,3000035,4000070,2020-12-06 06:35:09,1
8001190,5000803,1000137,2020/12/18 02:32:46,3000026,4000036,2021-02-16 05:07:59,1
8001191,5000499,1000170,2021/02/12 03:15:30,3000037,4000058,2021-01-20 00:44:20,1
8001192,5000860,1000633,2021/02/09 05:29:24,3000010,4000027,2021-01-19 09:02:32,1
8001193,5000134,1000365,2020/12/12 02:51:08,3000018,4000054,2020-12-06 19:22:51,1
8001194,5000812,1000505,2021/01/30 11:53:47,3000046,4000020,2021-01-04 19:01:47,1
8001195,5000810,1000692,2021/01/10 21:25:48,3000026,4000036,2020-12-28 02:11:59,1
8001196,5000684,1000523,2021/01/11 14:57:33,3000017,4000096,2020-12-30 19:06:17,1
8001197,5000224,1000977,2020/12/31 16:15:43,3000039,4000086,2020-12-02 21:59:19,1
8001198,5000157,1000867,2021/01/07 15:33:42,3000039,4000086,2021-01-05 18:11:00,1
8001199,5000913,1000556,2021/02/01 13:44:24,3000027,4000011,2020-12-31 17:32:16,1
8001200,5000039,1000381,2020/12/23 20:52:57,3000016,4000057,2021-02-05 15:57:54,1
8001201,5000655,1000096,2020/12/22 20:03:24,3000021,4000035,2021-01-26 13:08:20,1
8001202,5000296,1000267,2020/12/01 16:03:24,3000014,4000023,2020-12-20 11:41:09,1
8001203,5000696,1000570,2021/02/12 01:56:59,3000035,4000013,2021-01-28 21:08:26,1
8001204,5000694,1000598,2020/12/05 17:54:04,3000004,4000084,2020-12-08 22:12:40,1
8001205,5000178,1000087,2021/01/28 13:04:45,3000029,4000029,2021-02-06 06:07:00,1
8001206,5000004,1000867,2021/01/30 22:56:18,3000022,4000062,,0
8001207,5000235,1000631,2020/12/31 20:23:31,3000008,4000087,2021-02-10 20:10:50,1
8001208,5000051,1000829,2020/12/09 11:56:38,3000001,4000028,2020-12-25 12:55:46,1
8001209,5000535,1000974,2020/12/14 01:28:11,3000025,4000088,2020-12-12 07:25:23,1
8001210,5000193,1000583,2021/01/31 23:05:22,3000015,4000063,2021-02-19 12:20:00,1
8001211,5000161,1000996,2020/12/10 07:56:32,3000039,4000086,2021-01-04 18:00:29,1
8001212,5000259,1000347,2020/12/08 17:23:38,3000025,4000088,2020-12-23 09:26:50,1
8001213,5000528,1000384,2020/12/22 04:47:33,3000010,4000042,2021-01-08 19:41:10,1
8001214,5000059,1000279,2021/01/12 16:23:39,3000000,4000034,2021-02-17 06:18:24,1
8001215,5000427,1000883,2020/12/30 21:11:23,3000029,4000005,2021-01-29 11:21:40,1
8001216,5000463,1000763,2021/01/29 09:43:44,3000025,4000081,2021-02-17 02:09:32,1
8001217,5000204,1000667,2020/12/29 14:10:34,3000022,4000060,2020-12-26 08:04:08,1
8001218,5000310,1000599,2021/01/03 01:54:29,3000037,4000019,2021-01-31 21:01:30,1
8001219,5000952,1000884,2021/01/02 15:54:52,3000021,4000035,2020-12-22 03:38:01,1
8001220,5000854,1000820,2021/01/10 17:44:12,3000032,4000074,2021-02-21 15:29:41,1
8001221,5000184,1000981,2020/12/09 11:08:29,3000021,4000035,2021-01-01 18:13:21,1
8001222,5000652,1000986,2020/12/19 15:14:19,3000025,4000012,2021-02-22 06:57:29,1
8001223,5000651,1000148,2021/02/16 01:00:09,3000003,4000045,2020-12-29 03:26:55,1
8001224,5000037,1000978,2021/01/16 16:33:12,3000014,4000048,,0
8001225,5000606,1000593,2020/12/08 11:27:08,3000015,4000022,2020-12-08 09:12:12,1
8001226,5000675,1000159,2020/12/22 17:25:43,3000039,4000043,2020-12-14 08:20:09,1
8001227,5000389,1000521,2021/01/27 20:03:18,3000018,4000054,2021-02-16 05:13:49,1
8001228,5000392,1000133,2021/02/05 14:45:51,3000032,4000074,2021-01-02 22:58:34,1
8001229,5000496,1000218,2021/01/07 13:59:16,3000000,4000090,2020-12-24 14:50:57,1
8001230,5000407,1000922,2020/12/01 04:42:57,3000003,4000083,2021-02-09 04:46:27,1
8001231,5000114,1000860,2021/01/22 20:51:48,3000029,4000029,2021-02-13 18:12:42,1
8001232,5000246,1000670,2021/02/16 14:51:29,3000044,4000010,2020-12-29 02:20:23,1
8001233,5000787,1000009,2021/01/24 17:48:43,3000039,4000077,2021-01-27 16:39:06,1
8001234,5000688,1000508,2020/12/09 15:57:33,3000000,4000034,2021-02-11 21:40:44,1
8001235,5000274,1000452,2021/01/31 11:37:01,3000040,4000093,2020-12-23 14:53:41,1
8001236,5000517,1000153,2021/02/19 14:12:00,3000000,4000033,2021-01-09 10:39:51,1
8001237,5000416,1000943,2021/02/07 05:30:30,3000002,4000056,2021-01-17 17:09:57,1
8001238,5000923,1000508,2021/01/26 10:58:21,3000038,4000046,2020-12-23 13:12:46,1
8001239,5000687,1000213,2020/12/19 04:05:18,3000026,4000006,2021-02-09 20:31:17,1
8001240,5000440,1000839,2020/12/26 07:39:37,3000025,4000081,2021-02-18 14:35:03,1
8001241,5000101,1000389,2021/01/04 20:16:53,3000040,4000041,2021-01-19 11:22:00,1
8001242,5000271,1000935,2021/02/06 01:40:19,3000038,4000067,2021-02-08 12:47:25,1
8001243,5000943,1000534,2020/12/03 13:14:30,3000043,4000007,2020-12-25 10:28:28,1
8001244,5000152,1000778,2020/12/31 04:43:30,3000021,4000035,2020-12-03 01:34:41,1
8001245,5000415,1000132,2020/12/07 21:39:43,3000015,4000022,2020-12-07 04:51:42,1
8001246,5000230,1000312,2020/12/02 21:36:49,3000009,4000030,2020-12-25 13:07:34,1
8001247,5000257,1000129,2021/01/15 23:43:12,3000044,4000044,2021-01-30 02:10:11,1
8001248,5000644,1000636,2021/01/28 17:02:42,3000002,4000056,2021-01-02 17:52:53,1
8001249,5000977,1000084,2020/12/16 19:58:01,3000000,4000033,2021-02-06 18:50:09,1
8001250,5000083,1000880,2020/12/18 20:07:54,3000032,4000075,2021-01-31 20:22:07,1
8001251,5000439,1000288,2020/12/05 03:09:34,3000013,4000059,2021-02-18 14:09:34,1
8001252,5000996,1000648,2021/01/31 08:07:31,3000026,4000097,2020-12-18 19:43:00,1
8001253,5000088,1000970,2020/12/12 19:41:05,3000000,4000033,2021-01-20 00:34:26,1
8001254,5000262,1000559,2020/12/05 19:48:04,3000048,4000095,2021-01-25 17:33:36,1
8001255,5000166,1000881,2021/02/07 15:47:42,3000048,4000091,2021-02-10 05:52:17,1
8001256,5000197,1000461,2020/12/12 21:48:15,3000038,4000067,2021-01-18 04:33:37,1
8001257,5000769,1000005,2021/02/19 15:21:06,3000025,4000081,2021-02-04 18:58:00,1
8001258,5000619,1000147,2021/01/24 21:38:29,3000032,4000014,2021-01-23 01:54:03,1
8001259,5000175,1000646,2020/12/26 09:38:33,3000048,4000095,2021-01-20 00:11:27,1
8001260,5000790,1000021,2020/12/02 05:59:43,3000031,4000085,2021-01-13 00:07:23,1
8001261,5000781,1000294,2021/01/26 15:35:38,3000046,4000020,2021-01-22 11:21:29,1
8001262,5000301,1000402,2021/01/24 23:01:50,3000044,4000040,2021-01-19 00:10:32,1
8001263,5000269,1000932,2020/12/23 04:09:13,3000024,4000073,2021-01-20 10:35:45,1
8001264,5000052,1000322,2020/12/04 13:16:09,3000017,4000096,2021-01-10 11:55:57,1
8001265,5000214,1000676,2021/01/03 01:25:28,3000025,4000081,2021-02-11 08:57:32,1
8001266,5000277,1000748,2021/02/18 04:48:40,3000005,4000021,2021-02-14 06:01:16,1
8001267,5000109,1000723,2021/02/18 04:46:04,3000031,4000072,2021-02-15 15:16:19,1
8001268,5000960,1000033,2021/01/24 05:39:24,3000003,4000000,2020-12-05 22:42:27,1
8001269,5000720,1000332,2020/12/02 18:30:49,3000029,4000025,2020-12-18 19:16:46,1
8001270,5000211,1000034,2020/12/11 11:09:03,3000038,4000067,2020-12-29 15:55:06,1
8001271,5000440,1000878,2021/01/26 15:07:27,3000025,4000081,2021-01-13 22:02:32,1
8001272,5000684,1000211,2020/12/26 08:42:33,3000017,4000096,2020-12-10 08:08:44,1
8001273,5000570,1000026,2020/12/01 17:03:15,3000025,4000049,2021-01-23 10:31:54,1
8001274,5000324,1000844,2021/01/31 16:33:20,3000014,4000048,2020-12-06 16:21:42,1
8001275,5000009,1000139,2020/12/01 07:27:08,3000040,4000093,2020-12-07 07:26:05,1
8001276,5000814,1000993,2020/12/25 21:12:14,3000015,4000037,2021-01-29 09:11:33,1
8001277,5000175,1000624,2021/02/01 15:00:03,3000048,4000095,2020-12-22 13:17:37,1
8001278,5000482,1000295,2020/12/02 07:40:14,3000035,4000070,2020-12-31 05:46:45,1
8001279,5000507,1000649,2021/02/11 20:10:27,3000021,4000035,2020-12-05 21:16:11,1
8001280,5000562,1000605,2020/12/07 14:11:55,3000019,4000055,2021-01-17 22:54:10,1
8001281,5000404,1000086,2021/02/10 12:44:09,3000008,4000038,2021-01-18 11:04:53,1
8001282,5000257,1000386,2021/02/13 03:26:59,3000044,4000044,2020-12-30 11:48:04,1
8001283,5000985,1000463,2021/01/28 16:06:03,3000031,4000072,2021-02-05 22:34:36,1
8001284,5000931,1000179,2020/12/23 22:12:00,3000039,4000089,2021-01-31 18:16:42,1
8001285,5000369,1000884,2021/02/04 08:12:07,3000048,4000091,2021-01-08 04:17:29,1
8001286,5000644,1000967,2021/01/17 07:05:01,3000002,4000056,2021-01-21 15:17:28,1
8001287,5000032,1000618,2021/02/04 02:26:16,3000015,4000032,,0
8001288,5000691,1000391,2020/12/27 20:20:00,3000039,4000086,2021-02-07 17:18:41,1
8001289,5000360,1000216,2020/12/26 13:14:39,3000010,4000042,2021-01-30 00:34:37,1
8001290,5000478,1000034,2021/01/13 07:53:02,3000040,4000024,2020-12-18 23:54:08,1
8001291,5000905,1000652,2021/01/14 20:07:44,3000025,4000049,2021-02-04 11:24:52,1
8001292,5000203,1000441,2020/12/10 04:10:06,3000020,4000016,2021-01-04 06:30:43,1
8001293,5000792,1000472,2020/12/27 16:54:29,3000035,4000070,2020-12-22 18:56:31,1
8001294,5000755,1000341,2021/02/15 18:31:26,3000027,4000011,2021-01-10 19:40:19,1
8001295,5000368,1000634,2021/02/06 08:03:30,3000039,4000089,2021-01-02 08:40:45,1
8001296,5000485,1000659,2021/02/05 19:46:38,3000044,4000026,2021-02-08 00:22:54,1
8001297,5000397,1000362,2020/12/22 09:22:04,3000000,4000090,2020-12-27 02:26:34,1
8001298,5000016,1000325,2020/12/22 22:23:29,3000014,4000099,2021-02-04 08:38:13,1
8001299,5000807,1000997,2021/01/14 16:15:31,3000021,4000035,2021-01-20 21:26:51,1
8001300,5000607,1000923,2020/12/14 06:42:55,3000032,4000074,2021-02-01 18:27:42,1
8001301,5000172,1000233,2021/02/17 21:19:09,3000003,4000083,2021-01-14 14:35:48,1
8001302,5000606,1000113,2020/12/12 01:04:30,3000015,4000022,2020-12-04 21:28:35,1
8001303,5000175,1000573,2021/01/13 18:04:51,3000048,4000095,2021-01-28 15:20:32,1
8001304,5000545,1000325,2021/02/05 11:40:27,3000005,4000018,2020-12-16 08:50:24,1
8001305,5000712,1000779,2020/12/03 19:43:11,3000006,4000076,2020-12-24 01:35:07,1
8001306,5000333,1000918,2020/12/14 11:44:00,3000002,4000039,2020-12-26 20:23:07,1
8001307,5000979,1000849,2021/02/12 08:18:25,3000044,4000010,2021-01-22 12:56:11,1
8001308,5000863,1000935,2020/12/13 07:55:39,3000005,4000018,2020-12-20 14:02:52,1
8001309,5000605,1000734,2021/01/12 09:51:18,3000019,4000055,2020-12-21 01:13:27,1
8001310,5000212,1000111,2020/12/20 15:06:54,3000028,4000004,2020-12-25 19:59:39,1
8001311,5000272,1000591,2021/01/19 22:38:30,3000014,4000099,2021-02-01 04:52:19,1
8001312,5000745,1000951,2021/01/07 02:47:26,3000048,4000091,2020-12-08 04:55:04,1
8001313,5000558,1000658,2021/02/17 07:19:14,3000026,4000097,2021-01-24 10:07:20,1
8001314,5000435,1000755,2021/01/06 22:51:01,3000020,4000016,2020-12-30 01:09:42,1
8001315,5000166,1000970,2021/02/19 17:47:55,3000048,4000091,2020-12-17 11:05:26,1
8001316,5000262,1000223,2020/12/30 06:52:40,3000048,4000095,2021-01-18 23:39:17,1
8001317,5000184,1000317,2021/01/18 20:41:31,3000021,4000035,2021-02-18 03:53:49,1
8001318,5000384,1000747,2020/12/07 04:13:16,3000048,4000091,2021-02-22 07:39:52,1
8001319,5000308,1000359,2021/01/16 15:21:46,3000039,4000077,2021-01-24 11:21:40,1
8001320,5000847,1000273,2020/12/30 13:30:27,3000022,4000060,2021-02-02 10:15:28,1
8001321,5000300,1000283,2021/01/26 01:49:41,3000006,4000031,2020-12-27 14:34:39,1
8001322,5000444,1000208,2021/01/05 10:20:26,3000008,4000087,2021-02-06 04:45:14,1
8001323,5000134,1000260,2021/02/04 21:41:35,3000018,4000054,2021-02-02 11:13:44,1
8001324,5000758,1000714,2021/01/18 13:34:50,3000020,4000016,2020-12-08 21:28:45,1
8001325,5000282,1000225,2021/02/08 16:31:56,3000015,4000037,2021-02-13 04:07:50,1
8001326,5000547,1000036,2021/01/17 05:48:03,3000041,4000008,2021-01-08 13:56:11,1
8001327,5000559,1000392,2020/12/27 14:03:32,3000004,4000084,2021-02-18 22:04:59,1
8001328,5000768,1000917,2021/02/19 14:47:07,3000040,4000093,2021-01-29 04:26:04,1
8001329,5000923,1000672,2021/01/08 07:16:50,3000038,4000046,2020-12-31 08:28:13,1
8001330,5000889,1000359,2021/01/19 23:00:07,3000040,4000041,2021-01-20 21:13:25,1
8001331,5000000,1000080,2020/12/20 05:36:03,3000024,4000073,2020-12-30 02:14:37,1
8001332,5000645,1000895,2020/12/28 18:24:14,3000008,4000087,2021-01-17 00:11:58,1
8001333,5000275,1000368,2020/12/12 21:05:33,3000006,4000076,2021-02-09 21:10:03,1
8001334,5000074,1000962,2021/01/02 19:17:27,3000040,4000003,2021-01-31 14:52:05,1
8001335,5000332,1000388,2021/01/11 03:58:36,3000031,4000072,2021-01-21 06:46:04,1
8001336,5000475,1000615,2021/02/11 00:20:36,3000032,4000074,2021-01-03 19:17:52,1
8001337,5000400,1000159,2020/12/22 01:25:01,3000009,4000030,2021-01-18 19:28:57,1
8001338,5000213,1000914,2020/12/16 06:31:23,3000044,4000040,2021-01-03 14:33:54,1
8001339,5000816,1000824,2021/01/26 03:32:45,3000027,4000011,2021-01-26 03:48:56,1
8001340,5000633,1000919,2020/12/08 06:56:15,3000039,4000077,2020-12-07 22:37:36,1
8001341,5000663,1000475,2020/12/04 00:46:54,3000025,4000081,2020-12-06 05:38:06,1
8001342,5000413,1000238,2021/02/09 18:44:49,3000027,4000011,2021-02-18 09:19:09,1
8001343,5000676,1000907,2021/02/06 05:31:17,3000035,4000069,2020-12-15 18:49:26,1
8001344,5000312,1000983,2021/02/08 13:20:42,3000039,4000089,2021-02-13 11:30:52,1
8001345,5000038,1000427,2021/02/10 14:45:27,3000016,4000057,2021-02-07 23:50:39,1
8001346,5000351,1000120,2021/02/07 09:40:04,3000002,4000039,2020-12-23 08:44:46,1
8001347,5000585,1000780,2020/12/22 20:02:03,3000037,4000019,2020-12-30 02:11:28,1
8001348,5000556,1000253,2020/12/04 14:48:56,3000035,4000013,2021-01-10 03:28:23,1
8001349,5000177,1000257,2021/02/05 07:54:59,3000028,4000098,2021-01-31 16:18:10,1
8001350,5000925,1000248,2021/01/17 17:59:54,3000008,4000087,2021-01-05 15:00:10,1
8001351,5000650,1000898,2021/02/13 10:51:04,3000046,4000020,2020-12-05 05:33:12,1
8001352,5000495,1000188,2021/01/30 12:43:04,3000038,4000046,2020-12-28 20:03:54,1
8001353,5000929,1000632,2021/02/20 16:36:31,3000005,4000018,2021-01-19 12:14:11,1
8001354,5000362,1000075,2021/02/10 21:32:13,3000014,4000048,2021-02-13 07:53:12,1
8001355,5000878,1000821,2021/01/21 19:23:58,3000006,4000031,2021-01-21 01:50:18,1
8001356,5000334,1000799,2021/01/03 16:33:08,3000038,4000067,2021-01-23 11:03:46,1
8001357,5000428,1000622,2021/01/11 19:26:41,3000044,4000044,2020-12-07 20:54:13,1
8001358,5000305,1000436,2021/02/07 01:39:52,3000040,4000041,2021-02-03 08:20:35,1
8001359,5000606,1000627,2021/01/02 21:35:49,3000015,4000022,2021-02-07 20:03:33,1
8001360,5000176,1000638,2021/02/09 19:53:59,3000023,4000061,2020-12-03 03:16:45,1
8001361,5000558,1000761,2020/12/02 00:55:51,3000026,4000097,2021-01-04 12:47:26,1
8001362,5000452,1000549,2021/01/07 22:52:50,3000014,4000023,2021-01-02 23:13:34,1
8001363,5000585,1000897,2020/12/10 17:35:26,3000037,4000019,2021-01-28 22:30:42,1
8001364,5000649,1000224,2020/12/29 19:41:30,3000027,4000011,2021-02-05 01:47:51,1
8001365,5000507,1000807,2020/12/26 21:27:29,3000021,4000035,2021-01-29 08:25:08,1
8001366,5000969,1000714,2021/01/08 12:07:48,3000000,4000090,2021-01-06 04:39:34,1
8001367,5000164,1000315,2020/12/27 08:59:45,3000029,4000025,2020-12-13 23:46:34,1
8001368,5000009,1000185,2021/01/03 10:45:49,3000040,4000093,2021-01-09 01:07:14,1
8001369,5000859,1000167,2020/12/03 04:43:24,3000008,4000051,2020-12-24 10:26:05,1
8001370,5000088,1000260,2020/12/09 04:21:00,3000000,4000033,2021-01-22 15:41:25,1
8001371,5000129,1000868,2021/01/05 08:15:04,3000029,4000005,2021-02-09 19:26:29,1
8001372,5000455,1000812,2021/02/11 21:32:41,3000031,4000085,2021-02-03 13:37:29,1
8001373,5000832,1000078,2021/01/06 13:52:04,3000024,4000068,2021-01-22 03:04:11,1
8001374,5000076,1000988,2021/01/01 06:40:58,3000037,4000058,2021-01-12 20:03:52,1
8001375,5000819,1000755,2020/12/31 06:18:00,3000038,4000067,2020-12-01 17:21:16,1
8001376,5000826,1000245,2020/12/19 18:17:34,3000010,4000071,2021-01-29 11:47:03,1
8001377,5000005,1000592,2021/02/17 13:46:32,3000040,4000041,,0
8001378,5000422,1000507,2021/01/03 00:17:15,3000008,4000087,2021-02-11 15:20:21,1
8001379,5000599,1000243,2021/02/04 22:19:43,3000002,4000039,2021-02-22 09:24:27,1
8001380,5000310,1000329,2021/01/13 15:21:32,3000037,4000019,2021-01-13 18:54:00,1
8001381,5000473,1000529,2021/01/12 23:58:34,3000011,4000009,2020-12-04 23:43:02,1
8001382,5000314,1000607,2021/01/21 14:10:07,3000044,4000026,2020-12-24 06:26:57,1
8001383,5000052,1000426,2021/01/12 06:57:06,3000017,4000096,2021-02-13 11:38:48,1
8001384,5000369,1000140,2020/12/14 21:35:16,3000048,4000091,2021-02-13 22:14:30,1
8001385,5000232,1000677,2021/01/28 22:32:55,3000032,4000047,2020-12-22 18:24:06,1
8001386,5000562,1000676,2020/12/24 07:07:12,3000043,4000007,2020-12-08 12:05:40,1
8001387,5000601,1000215,2021/01/18 06:13:12,3000046,4000082,2021-02-14 09:13:35,1
8001388,5000004,1000050,2020/12/08 06:03:34,3000022,4000062,2021-02-17 20:02:22,1
8001389,5000914,1000031,2021/02/19 19:14:12,3000008,4000051,2021-01-16 08:27:27,1
8001390,5000241,1000290,2021/01/24 10:15:16,3000040,4000003,2020-12-13 23:33:26,1
8001391,5000555,1000165,2021/01/30 03:08:46,3000005,4000021,2020-12-18 16:07:03,1
8001392,5000463,1000769,2020/12/02 22:20:31,3000025,4000081,2020-12-28 15:42:56,1
8001393,5000245,1000112,2020/12/05 10:05:11,3000027,4000011,2021-01-23 13:14:28,1
8001394,5000724,1000710,2021/02/06 22:22:32,3000014,4000099,2021-02-11 04:58:46,1
8001395,5000368,1000110,2021/01/01 04:41:08,3000039,4000089,2021-01-19 09:01:20,1
8001396,5000072,1000449,2021/01/26 17:29:59,3000043,4000007,2021-02-04 14:58:03,1
8001397,5000219,1000577,2020/12/31 06:25:24,3000026,4000097,2020-12-21 04:06:50,1
8001398,5000739,1000234,2021/01/01 06:37:11,3000024,4000068,2021-02-14 13:21:06,1
8001399,5000222,1000444,2021/01/13 21:42:29,3000000,4000033,2021-02-05 01:05:55,1
8001400,5000121,1000671,2020/12/02 06:02:59,3000044,4000040,2021-01-21 20:14:01,1
8001401,5000650,1000701,2021/01/17 13:32:21,3000046,4000020,2020-12-29 17:40:26,1
8001402,5000388,1000407,2020/12/23 12:23:55,3000029,4000005,2020-12-26 02:43:12,1
8001403,5000932,1000516,2021/01/08 03:58:12,3000014,4000099,2021-01-23 09:34:40,1
8001404,5000970,1000373,2021/02/12 05:57:14,3000044,4000040,2021-01-25 00:18:36,1
8001405,5000630,1000380,2020/12/17 10:58:28,3000039,4000089,2021-02-17 22:16:16,1
8001406,5000887,1000028,2021/01/18 04:10:12,3000037,4000058,2021-02-09 18:54:29,1
8001407,5000239,1000490,2021/01/14 20:44:18,3000005,4000018,2020-12-25 12:37:58,1
8001408,5000001,1000219,2020/12/30 16:17:47,3000048,4000091,,0
8001409,5000144,1000715,2020/12/30 23:47:09,3000009,4000002,2021-02-10 00:41:02,1
8001410,5000365,1000083,2021/02/16 07:47:28,3000048,4000091,2021-02-12 06:07:07,1
8001411,5000293,1000667,2021/01/21 02:05:26,3000032,4000075,2020-12-04 10:15:08,1
8001412,5000829,1000039,2021/01/28 01:55:30,3000014,4000023,2021-02-08 18:01:25,1
8001413,5000590,1000496,2021/02/02 02:20:57,3000038,4000067,2020-12-31 07:21:25,1
8001414,5000524,1000444,2021/02/20 12:26:18,3000044,4000010,2020-12-09 00:44:54,1
8001415,5000907,1000917,2021/02/18 17:13:27,3000002,4000056,2021-01-15 07:18:52,1
8001416,5000963,1000337,2021/01/14 06:54:46,3000014,4000099,2020-12-18 16:42:53,1
8001417,5000002,1000149,2021/01/26 12:52:25,3000046,4000020,,0
8001418,5000172,1000702,2021/01/15 14:36:35,3000003,4000083,2021-02-10 16:40:48,1
8001419,5000027,1000663,2021/01/11 18:49:32,3000018,4000064,,0
8001420,5000866,1000542,2020/12/31 16:06:32,3000003,4000000,2021-01-11 11:17:36,1
8001421,5000317,1000642,2020/12/12 09:46:44,3000044,4000040,2021-02-14 06:21:59,1
8001422,5000546,1000426,2021/01/06 15:34:15,3000037,4000058,2021-02-15 01:43:06,1
8001423,5000506,1000645,2021/01/23 22:47:54,3000037,4000092,2021-02-09 21:41:38,1
8001424,5000560,1000216,2021/01/03 12:03:26,3000020,4000016,2021-01-19 19:50:51,1
8001425,5000193,1000434,2020/12/29 15:37:43,3000015,4000063,2021-01-25 08:47:01,1
8001426,5000580,1000088,2021/02/17 19:06:19,3000004,4000084,2020-12-27 18:53:57,1
8001427,5000963,1000808,2020/12/23 04:52:07,3000014,4000099,2021-01-24 13:38:19,1
8001428,5000091,1000469,2021/01/04 06:25:25,3000035,4000013,2021-02-06 13:08:41,1
8001429,5000627,1000173,2021/01/05 17:40:07,3000032,4000074,2021-02-08 13:17:18,1
8001430,5000556,1000146,2021/02/17 17:01:15,3000035,4000013,2021-01-02 20:12:34,1
8001431,5000193,1000280,2021/01/09 05:57:47,3000015,4000063,2020-12-04 19:06:03,1
8001432,5000002,1000077,2020/12/16 19:59:26,3000046,4000020,2021-01-08 11:31:31,1
8001433,5000009,1000349,2021/01/09 05:23:52,3000040,4000093,2021-02-07 04:45:18,1
8001434,5000413,1000359,2021/01/03 15:47:07,3000027,4000011,2021-02-12 10:20:20,1
8001435,5000711,1000365,2020/12/15 19:06:57,3000024,4000065,2021-01-20 17:05:57,1
8001436,5000884,1000163,2021/01/09 11:50:43,3000009,4000002,2021-02-14 15:26:33,1
8001437,5000998,1000259,2020/12/05 16:31:24,3000039,4000043,2020-12-19 07:11:41,1
8001438,5000207,1000892,2021/02/12 11:11:03,3000040,4000093,2021-01-21 06:16:12,1
8001439,5000656,1000987,2020/12/16 19:36:50,3000005,4000021,2021-02-23 03:04:05,1
8001440,5000965,1000399,2020/12/22 09:21:33,3000010,4000027,2021-02-10 18:01:10,1
8001441,5000646,1000441,2021/01/31 12:22:46,3000006,4000076,2020-12-03 21:43:59,1
8001442,5000649,1000187,2020/12/19 00:42:47,3000027,4000011,2021-01-12 06:25:31,1
8001443,5000713,1000637,2020/12/20 21:15:33,3000040,4000003,2021-01-02 15:00:39,1
8001444,5000985,1000036,2021/01/08 15:36:29,3000031,4000072,2020-12-05 05:30:59,1
8001445,5000374,1000009,2020/12/22 19:26:47,3000036,4000050,2020-12-24 16:58:03,1
8001446,5000958,1000728,2020/12/04 19:12:49,3000017,4000096,2021-02-18 17:23:24,1
8001447,5000787,1000750,2021/02/01 22:41:13,3000039,4000077,2021-01-12 15:56:34,1
8001448,5000951,1000518,2021/01/06 21:22:52,3000024,4000073,2021-01-14 04:07:14,1
8001449,5000627,1000776,2021/02/20 08:33:21,3000032,4000074,2021-02-13 18:37:51,1
8001450,5000431,1000791,2020/12/28 04:39:04,3000029,4000029,2021-01-21 09:00:31,1
8001451,5000008,1000569,2021/01/11 09:33:25,3000010,4000027,2021-01-21 06:57:50,1
8001452,5000533,1000968,2021/01/16 12:39:11,3000013,4000059,2020-12-08 10:19:42,1
8001453,5000049,1000659,2020/12/20 00:04:52,3000028,4000098,2020-12-14 21:31:49,1
8001454,5000559,1000940,2021/01/13 23:36:31,3000004,4000084,2020-12-21 17:05:00,1
8001455,5000304,1000521,2020/12/05 01:31:55,3000037,4000019,2021-01-22 00:45:45,1
8001456,5000418,1000374,2020/12/20 22:51:45,3000014,4000048,2021-01-05 08:36:31,1
